"Step","seed_42_20260203_074720 - train/loss","seed_42_20260203_074720 - train/loss__MIN","seed_42_20260203_074720 - train/loss__MAX"
"15500","0.2599233388900757","0.2599233388900757","0.2599233388900757"
"15600","0.25588586926460266","0.25588586926460266","0.25588586926460266"
"15700","0.245444655418396","0.245444655418396","0.245444655418396"
"15800","0.2700585722923279","0.2700585722923279","0.2700585722923279"
"15900","0.24372729659080505","0.24372729659080505","0.24372729659080505"
"16000","0.23502177000045776","0.23502177000045776","0.23502177000045776"
"16100","0.3210847079753876","0.3210847079753876","0.3210847079753876"
"16200","0.2358635663986206","0.2358635663986206","0.2358635663986206"
"16300","0.24117471277713776","0.24117471277713776","0.24117471277713776"
"16400","0.2117658406496048","0.2117658406496048","0.2117658406496048"
"16500","0.20222443342208862","0.20222443342208862","0.20222443342208862"
"16600","0.26201367378234863","0.26201367378234863","0.26201367378234863"
"16700","0.26842814683914185","0.26842814683914185","0.26842814683914185"
"16800","0.23074568808078766","0.23074568808078766","0.23074568808078766"
"16900","0.22167137265205383","0.22167137265205383","0.22167137265205383"
"17000","0.23438018560409546","0.23438018560409546","0.23438018560409546"
"17100","0.249677836894989","0.249677836894989","0.249677836894989"
"17200","0.25849834084510803","0.25849834084510803","0.25849834084510803"
"17300","0.2371406853199005","0.2371406853199005","0.2371406853199005"
"17400","0.22051803767681122","0.22051803767681122","0.22051803767681122"
"17500","0.2342619001865387","0.2342619001865387","0.2342619001865387"
"17600","0.24298401176929474","0.24298401176929474","0.24298401176929474"
"17700","0.2296675145626068","0.2296675145626068","0.2296675145626068"
"17800","0.2846284508705139","0.2846284508705139","0.2846284508705139"
"17900","0.20438659191131592","0.20438659191131592","0.20438659191131592"
"18000","0.2658115029335022","0.2658115029335022","0.2658115029335022"
"18100","0.20614111423492432","0.20614111423492432","0.20614111423492432"
"18200","0.19938278198242188","0.19938278198242188","0.19938278198242188"
"18300","0.27576136589050293","0.27576136589050293","0.27576136589050293"
"18400","0.22073844075202942","0.22073844075202942","0.22073844075202942"
"18500","0.23980852961540222","0.23980852961540222","0.23980852961540222"
"18600","0.26025187969207764","0.26025187969207764","0.26025187969207764"
"18700","0.28692492842674255","0.28692492842674255","0.28692492842674255"
"18800","0.2585286498069763","0.2585286498069763","0.2585286498069763"
"18900","0.20665252208709717","0.20665252208709717","0.20665252208709717"
"19000","0.25835877656936646","0.25835877656936646","0.25835877656936646"
"19100","0.22783376276493073","0.22783376276493073","0.22783376276493073"
"19200","0.21235930919647217","0.21235930919647217","0.21235930919647217"
"19300","0.24400201439857483","0.24400201439857483","0.24400201439857483"
"19400","0.21223533153533936","0.21223533153533936","0.21223533153533936"
"19500","0.22909295558929443","0.22909295558929443","0.22909295558929443"
"19600","0.22700245678424835","0.22700245678424835","0.22700245678424835"
"19700","0.2340986430644989","0.2340986430644989","0.2340986430644989"
"19800","0.2253543883562088","0.2253543883562088","0.2253543883562088"
"19900","0.2313973605632782","0.2313973605632782","0.2313973605632782"
"20000","0.2135912925004959","0.2135912925004959","0.2135912925004959"
"20100","0.22814778983592987","0.22814778983592987","0.22814778983592987"
"20200","0.22842834889888763","0.22842834889888763","0.22842834889888763"
"20300","0.2366352677345276","0.2366352677345276","0.2366352677345276"
"20400","0.18157069385051727","0.18157069385051727","0.18157069385051727"
"20500","0.21614304184913635","0.21614304184913635","0.21614304184913635"
"20600","0.2240188717842102","0.2240188717842102","0.2240188717842102"
"20700","0.2073775827884674","0.2073775827884674","0.2073775827884674"
"20800","0.24524615705013275","0.24524615705013275","0.24524615705013275"
"20900","0.24924656748771667","0.24924656748771667","0.24924656748771667"
"21000","0.21749386191368103","0.21749386191368103","0.21749386191368103"
"21100","0.2608456015586853","0.2608456015586853","0.2608456015586853"
"21200","0.23413221538066864","0.23413221538066864","0.23413221538066864"
"21300","0.22433415055274963","0.22433415055274963","0.22433415055274963"
"21400","0.23104557394981384","0.23104557394981384","0.23104557394981384"
"21500","0.22831255197525024","0.22831255197525024","0.22831255197525024"
"21600","0.2390350103378296","0.2390350103378296","0.2390350103378296"
"21700","0.21699443459510803","0.21699443459510803","0.21699443459510803"
"21800","0.2080644965171814","0.2080644965171814","0.2080644965171814"
"21900","0.19100421667099","0.19100421667099","0.19100421667099"
"22000","0.23631803691387177","0.23631803691387177","0.23631803691387177"
"22100","0.2197103649377823","0.2197103649377823","0.2197103649377823"
"22200","0.23949304223060608","0.23949304223060608","0.23949304223060608"
"22300","0.24296502768993378","0.24296502768993378","0.24296502768993378"
"22400","0.19494643807411194","0.19494643807411194","0.19494643807411194"
"22500","0.23208904266357422","0.23208904266357422","0.23208904266357422"
"22600","0.1928778439760208","0.1928778439760208","0.1928778439760208"
"22700","0.2466563880443573","0.2466563880443573","0.2466563880443573"
"22800","0.2491370290517807","0.2491370290517807","0.2491370290517807"
"22900","0.1968172788619995","0.1968172788619995","0.1968172788619995"
"23000","0.23668920993804932","0.23668920993804932","0.23668920993804932"
"23100","0.20117783546447754","0.20117783546447754","0.20117783546447754"
"23200","0.1994287669658661","0.1994287669658661","0.1994287669658661"
"23300","0.23158568143844604","0.23158568143844604","0.23158568143844604"
"23400","0.2027236521244049","0.2027236521244049","0.2027236521244049"
"23500","0.20700260996818542","0.20700260996818542","0.20700260996818542"
"23600","0.21456946432590485","0.21456946432590485","0.21456946432590485"
"23700","0.28023776412010193","0.28023776412010193","0.28023776412010193"
"23800","0.20177319645881653","0.20177319645881653","0.20177319645881653"
"23900","0.20573100447654724","0.20573100447654724","0.20573100447654724"
"24000","0.1965789496898651","0.1965789496898651","0.1965789496898651"
"24100","0.168914794921875","0.168914794921875","0.168914794921875"
"24200","0.23987694084644318","0.23987694084644318","0.23987694084644318"
"24300","0.2260165810585022","0.2260165810585022","0.2260165810585022"
"24400","0.22739717364311218","0.22739717364311218","0.22739717364311218"
"24500","0.2438720166683197","0.2438720166683197","0.2438720166683197"
"24600","0.2177955061197281","0.2177955061197281","0.2177955061197281"
"24700","0.20202675461769104","0.20202675461769104","0.20202675461769104"
"24800","0.2075348198413849","0.2075348198413849","0.2075348198413849"
"24900","0.2458493560552597","0.2458493560552597","0.2458493560552597"
"25000","0.19358259439468384","0.19358259439468384","0.19358259439468384"
"25100","0.1821780502796173","0.1821780502796173","0.1821780502796173"
"25200","0.2185671478509903","0.2185671478509903","0.2185671478509903"
"25300","0.21006381511688232","0.21006381511688232","0.21006381511688232"
"25400","0.19590693712234497","0.19590693712234497","0.19590693712234497"
"25500","0.1930939257144928","0.1930939257144928","0.1930939257144928"
"25600","0.22595441341400146","0.22595441341400146","0.22595441341400146"
"25700","0.23363763093948364","0.23363763093948364","0.23363763093948364"
"25800","0.2083888053894043","0.2083888053894043","0.2083888053894043"
"25900","0.17587146162986755","0.17587146162986755","0.17587146162986755"
"26000","0.23579365015029907","0.23579365015029907","0.23579365015029907"
"26100","0.20583008229732513","0.20583008229732513","0.20583008229732513"
"26200","0.2051551192998886","0.2051551192998886","0.2051551192998886"
"26300","0.2517075836658478","0.2517075836658478","0.2517075836658478"
"26400","0.1876826286315918","0.1876826286315918","0.1876826286315918"
"26500","0.2020939290523529","0.2020939290523529","0.2020939290523529"
"26600","0.21994611620903015","0.21994611620903015","0.21994611620903015"
"26700","0.23435837030410767","0.23435837030410767","0.23435837030410767"
"26800","0.17484155297279358","0.17484155297279358","0.17484155297279358"
"26900","0.26290416717529297","0.26290416717529297","0.26290416717529297"
"27000","0.19495221972465515","0.19495221972465515","0.19495221972465515"
"27100","0.19239962100982666","0.19239962100982666","0.19239962100982666"
"27200","0.19566023349761963","0.19566023349761963","0.19566023349761963"
"27300","0.19672730565071106","0.19672730565071106","0.19672730565071106"
"27400","0.17624162137508392","0.17624162137508392","0.17624162137508392"
"27500","0.19021672010421753","0.19021672010421753","0.19021672010421753"
"27600","0.2232239842414856","0.2232239842414856","0.2232239842414856"
"27700","0.2273695170879364","0.2273695170879364","0.2273695170879364"
"27800","0.24420160055160522","0.24420160055160522","0.24420160055160522"
"27900","0.19072946906089783","0.19072946906089783","0.19072946906089783"
"28000","0.2567996084690094","0.2567996084690094","0.2567996084690094"
"28100","0.19185930490493774","0.19185930490493774","0.19185930490493774"
"28200","0.22308135032653809","0.22308135032653809","0.22308135032653809"
"28300","0.21672900021076202","0.21672900021076202","0.21672900021076202"
"28400","0.22278505563735962","0.22278505563735962","0.22278505563735962"
"28500","0.19231104850769043","0.19231104850769043","0.19231104850769043"
"28600","0.22495144605636597","0.22495144605636597","0.22495144605636597"
"28700","0.25292959809303284","0.25292959809303284","0.25292959809303284"
"28800","0.20052394270896912","0.20052394270896912","0.20052394270896912"
"28900","0.21463818848133087","0.21463818848133087","0.21463818848133087"
"29000","0.21983130276203156","0.21983130276203156","0.21983130276203156"
"29100","0.19279161095619202","0.19279161095619202","0.19279161095619202"
"29200","0.20555701851844788","0.20555701851844788","0.20555701851844788"
"29300","0.16864776611328125","0.16864776611328125","0.16864776611328125"
"29400","0.2007337361574173","0.2007337361574173","0.2007337361574173"
"29500","0.1891559511423111","0.1891559511423111","0.1891559511423111"
"29600","0.24205216765403748","0.24205216765403748","0.24205216765403748"
"29700","0.2423706352710724","0.2423706352710724","0.2423706352710724"
"29800","0.23537392914295197","0.23537392914295197","0.23537392914295197"
"29900","0.21683889627456665","0.21683889627456665","0.21683889627456665"
"30000","0.18001613020896912","0.18001613020896912","0.18001613020896912"
"30100","0.2153881937265396","0.2153881937265396","0.2153881937265396"
"30200","0.20033013820648193","0.20033013820648193","0.20033013820648193"
"30300","0.212556391954422","0.212556391954422","0.212556391954422"
"30400","0.2128729373216629","0.2128729373216629","0.2128729373216629"
"30500","0.21544213593006134","0.21544213593006134","0.21544213593006134"
"30600","0.2328171581029892","0.2328171581029892","0.2328171581029892"
"30700","0.20916205644607544","0.20916205644607544","0.20916205644607544"
"30800","0.20301386713981628","0.20301386713981628","0.20301386713981628"
"30900","0.2015371322631836","0.2015371322631836","0.2015371322631836"
"31000","0.24786515533924103","0.24786515533924103","0.24786515533924103"
"31100","0.20363396406173706","0.20363396406173706","0.20363396406173706"
"31200","0.17525064945220947","0.17525064945220947","0.17525064945220947"
"31300","0.21318909525871277","0.21318909525871277","0.21318909525871277"
"31400","0.19891032576560974","0.19891032576560974","0.19891032576560974"
"31500","0.17618954181671143","0.17618954181671143","0.17618954181671143"
"31600","0.25298625230789185","0.25298625230789185","0.25298625230789185"
"31700","0.18761807680130005","0.18761807680130005","0.18761807680130005"
"31800","0.24901580810546875","0.24901580810546875","0.24901580810546875"
"31900","0.2078932523727417","0.2078932523727417","0.2078932523727417"
"32000","0.21443979442119598","0.21443979442119598","0.21443979442119598"
"32100","0.21661005914211273","0.21661005914211273","0.21661005914211273"
"32200","0.18982765078544617","0.18982765078544617","0.18982765078544617"
"32300","0.19340543448925018","0.19340543448925018","0.19340543448925018"
"32400","0.21347495913505554","0.21347495913505554","0.21347495913505554"
"32500","0.22957919538021088","0.22957919538021088","0.22957919538021088"
"32600","0.19745630025863647","0.19745630025863647","0.19745630025863647"
"32700","0.16957905888557434","0.16957905888557434","0.16957905888557434"
"32800","0.2623799443244934","0.2623799443244934","0.2623799443244934"
"32900","0.21880817413330078","0.21880817413330078","0.21880817413330078"
"33000","0.23747004568576813","0.23747004568576813","0.23747004568576813"
"33100","0.19192048907279968","0.19192048907279968","0.19192048907279968"
"33200","0.18300332129001617","0.18300332129001617","0.18300332129001617"
"33300","0.19892975687980652","0.19892975687980652","0.19892975687980652"
"33400","0.22055859863758087","0.22055859863758087","0.22055859863758087"
"33500","0.1985265165567398","0.1985265165567398","0.1985265165567398"
"33600","0.19731417298316956","0.19731417298316956","0.19731417298316956"
"33700","0.1974298655986786","0.1974298655986786","0.1974298655986786"
"33800","0.19299139082431793","0.19299139082431793","0.19299139082431793"
"33900","0.2087143063545227","0.2087143063545227","0.2087143063545227"
"34000","0.20490063726902008","0.20490063726902008","0.20490063726902008"
"34100","0.19905956089496613","0.19905956089496613","0.19905956089496613"
"34200","0.15116149187088013","0.15116149187088013","0.15116149187088013"
"34300","0.2073461413383484","0.2073461413383484","0.2073461413383484"
"34400","0.20322465896606445","0.20322465896606445","0.20322465896606445"
"34500","0.2237575650215149","0.2237575650215149","0.2237575650215149"
"34600","0.20236143469810486","0.20236143469810486","0.20236143469810486"
"34700","0.18425625562667847","0.18425625562667847","0.18425625562667847"
"34800","0.2275775969028473","0.2275775969028473","0.2275775969028473"
"34900","0.22943146526813507","0.22943146526813507","0.22943146526813507"
"35000","0.13619713485240936","0.13619713485240936","0.13619713485240936"
"35100","0.20511305332183838","0.20511305332183838","0.20511305332183838"
"35200","0.19908377528190613","0.19908377528190613","0.19908377528190613"
"35300","0.2284461259841919","0.2284461259841919","0.2284461259841919"
"35400","0.22453942894935608","0.22453942894935608","0.22453942894935608"
"35500","0.1863698810338974","0.1863698810338974","0.1863698810338974"
"35600","0.2106829732656479","0.2106829732656479","0.2106829732656479"
"35700","0.22442132234573364","0.22442132234573364","0.22442132234573364"
"35800","0.1802884042263031","0.1802884042263031","0.1802884042263031"
"35900","0.23124340176582336","0.23124340176582336","0.23124340176582336"
"36000","0.2037070095539093","0.2037070095539093","0.2037070095539093"
"36100","0.23087531328201294","0.23087531328201294","0.23087531328201294"
"36200","0.20002076029777527","0.20002076029777527","0.20002076029777527"
"36300","0.24929708242416382","0.24929708242416382","0.24929708242416382"
"36400","0.19453728199005127","0.19453728199005127","0.19453728199005127"
"36500","0.2329636514186859","0.2329636514186859","0.2329636514186859"
"36600","0.18646764755249023","0.18646764755249023","0.18646764755249023"
"36700","0.21450860798358917","0.21450860798358917","0.21450860798358917"
"36800","0.18452313542366028","0.18452313542366028","0.18452313542366028"
"36900","0.19292980432510376","0.19292980432510376","0.19292980432510376"
"37000","0.23462963104248047","0.23462963104248047","0.23462963104248047"
"37100","0.2403656244277954","0.2403656244277954","0.2403656244277954"
"37200","0.17867182195186615","0.17867182195186615","0.17867182195186615"
"37300","0.1930217444896698","0.1930217444896698","0.1930217444896698"
"37400","0.19512104988098145","0.19512104988098145","0.19512104988098145"
"37500","0.21000313758850098","0.21000313758850098","0.21000313758850098"
"37600","0.16923639178276062","0.16923639178276062","0.16923639178276062"
"37700","0.18154588341712952","0.18154588341712952","0.18154588341712952"
"37800","0.1602863073348999","0.1602863073348999","0.1602863073348999"
"37900","0.191949725151062","0.191949725151062","0.191949725151062"
"38000","0.2144911140203476","0.2144911140203476","0.2144911140203476"
"38100","0.2086615264415741","0.2086615264415741","0.2086615264415741"
"38200","0.1427404284477234","0.1427404284477234","0.1427404284477234"
"38300","0.2015957087278366","0.2015957087278366","0.2015957087278366"
"38400","0.20249298214912415","0.20249298214912415","0.20249298214912415"
"38500","0.19158445298671722","0.19158445298671722","0.19158445298671722"
"38600","0.1839345395565033","0.1839345395565033","0.1839345395565033"
"38700","0.19884151220321655","0.19884151220321655","0.19884151220321655"
"38800","0.1986655592918396","0.1986655592918396","0.1986655592918396"
"38900","0.18657773733139038","0.18657773733139038","0.18657773733139038"
"39000","0.17951753735542297","0.17951753735542297","0.17951753735542297"
"39100","0.17271330952644348","0.17271330952644348","0.17271330952644348"
"39200","0.14243891835212708","0.14243891835212708","0.14243891835212708"
"39300","0.15074369311332703","0.15074369311332703","0.15074369311332703"
"39400","0.20705047249794006","0.20705047249794006","0.20705047249794006"
"39500","0.17262747883796692","0.17262747883796692","0.17262747883796692"
"39600","0.18077698349952698","0.18077698349952698","0.18077698349952698"
"39700","0.17846737802028656","0.17846737802028656","0.17846737802028656"
"39800","0.20367608964443207","0.20367608964443207","0.20367608964443207"
"39900","0.2208993136882782","0.2208993136882782","0.2208993136882782"
"40000","0.21425949037075043","0.21425949037075043","0.21425949037075043"
"40100","0.1977192610502243","0.1977192610502243","0.1977192610502243"
"40200","0.21365311741828918","0.21365311741828918","0.21365311741828918"
"40300","0.19450640678405762","0.19450640678405762","0.19450640678405762"
"40400","0.17005738615989685","0.17005738615989685","0.17005738615989685"
"40500","0.19186320900917053","0.19186320900917053","0.19186320900917053"
"40600","0.16801348328590393","0.16801348328590393","0.16801348328590393"
"40700","0.21785393357276917","0.21785393357276917","0.21785393357276917"
"40800","0.167200967669487","0.167200967669487","0.167200967669487"
"40900","0.17278233170509338","0.17278233170509338","0.17278233170509338"
"41000","0.19073474407196045","0.19073474407196045","0.19073474407196045"
"41100","0.2514711022377014","0.2514711022377014","0.2514711022377014"
"41200","0.1745150089263916","0.1745150089263916","0.1745150089263916"
"41300","0.21517415344715118","0.21517415344715118","0.21517415344715118"
"41400","0.1993330717086792","0.1993330717086792","0.1993330717086792"
"41500","0.17785029113292694","0.17785029113292694","0.17785029113292694"
"41600","0.14917273819446564","0.14917273819446564","0.14917273819446564"
"41700","0.2088088095188141","0.2088088095188141","0.2088088095188141"
"41800","0.18068546056747437","0.18068546056747437","0.18068546056747437"
"41900","0.1950555145740509","0.1950555145740509","0.1950555145740509"
"42000","0.1768144816160202","0.1768144816160202","0.1768144816160202"
"42100","0.16476020216941833","0.16476020216941833","0.16476020216941833"
"42200","0.21809440851211548","0.21809440851211548","0.21809440851211548"
"42300","0.1833598017692566","0.1833598017692566","0.1833598017692566"
"42400","0.1948152780532837","0.1948152780532837","0.1948152780532837"
"42500","0.17581474781036377","0.17581474781036377","0.17581474781036377"
"42600","0.20928241312503815","0.20928241312503815","0.20928241312503815"
"42700","0.14250798523426056","0.14250798523426056","0.14250798523426056"
"42800","0.1650768518447876","0.1650768518447876","0.1650768518447876"
"42900","0.19394272565841675","0.19394272565841675","0.19394272565841675"
"43000","0.17249712347984314","0.17249712347984314","0.17249712347984314"
"43100","0.21805496513843536","0.21805496513843536","0.21805496513843536"
"43200","0.17517511546611786","0.17517511546611786","0.17517511546611786"
"43300","0.19827814400196075","0.19827814400196075","0.19827814400196075"
"43400","0.1671021580696106","0.1671021580696106","0.1671021580696106"
